restId,name_candidate,candidate_status,vote_count,selection_source,selected_rule
189275,特力屋,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
189498,还有咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
189515,张一元,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
189580,淘宝,平台/线上商家候选,10,票数不少于3,已接受候选中票数唯一最高
189597,仙草奶茶,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
189768,物美超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
189999,娇兰佳人,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
190197,华联超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
190226,友谊宫,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
190365,85度c的咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
190518,驴妈妈上,商家名称候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
190639,满记甜品,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
190740,理工餐厅,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
191059,国内,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
191070,屈臣氏,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
191574,淘宝,平台/线上商家候选,5,票数不少于3,已接受候选中票数唯一最高
192351,香港,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
192649,淘宝,平台/线上商家候选,8,票数不少于3,已接受候选中票数唯一最高
192745,网票网,商家名称候选,3,票数不少于3,最高票并列，按排序第一项选择
193180,金宝汇,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
193432,日本,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
193517,泰国,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
193997,沃尔玛,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
194340,悠唐,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
194395,随园中餐厅,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
194424,三号湾,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
194496,扬州,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
194534,王宝和,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
194576,佳佳,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
194732,还有火锅,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
195573,久光,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
196114,武汉天地,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
196182,一杯咖啡,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
196557,朱家角旅游的时候,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
196678,印象城,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
197030,右安门快乐娃,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
197802,ihush上,商家名称候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
198050,香港,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
198371,全家,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
198452,招牌咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
198478,翠宫饭店,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
198653,三商巧福,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
198986,龙之梦,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
199041,宝寿司,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
199394,BHG超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
199887,休息室,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
200219,它家,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
200330,日航饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
201033,香港,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
201648,泰象隆东南亚海鲜美食餐厅,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
201826,糖皇甜品,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
202289,kitty主题餐厅,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
202648,可得网,平台/线上商家候选,3,票数不少于3,已接受候选中票数唯一最高
205743,24小时便利店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
205776,很好,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
205841,福楼,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
205991,辛香汇,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
206226,金鼎轩,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
206659,皇后餐厅,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
207015,和城市超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
208869,成都,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212062,港式茶餐厅,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
212371,物美超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
212375,王府井,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
212376,正佳,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
212377,好又多,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212404,鹿鸣酒家,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212425,解百,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
212477,百佳超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212479,麦德龙,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212498,家乐福,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
212499,乐购,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
212500,大润发,商家名称候选,3,票数不少于3,最高票并列，按排序第一项选择
212508,国美,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
212510,大洋,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
212515,人人乐超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212520,友谊商厦,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212534,麦德龙,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212535,周大福,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212541,国美,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212542,王府井,商家名称候选,7,票数不少于3,已接受候选中票数唯一最高
212546,外面,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212557,物美超市,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
212559,沃尔玛,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212560,百脑汇,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
212571,国美,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212595,西单商场,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212674,麦德龙超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212700,旋转餐厅,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
212731,易买得,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212788,屈臣氏,商家名称候选,8,票数不少于3,已接受候选中票数唯一最高
212790,欧尚超市,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
212793,香港,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
212796,乐购,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212805,永乐,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212811,太平洋,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212812,苏宁,平台/线上商家候选,3,票数不少于3,已接受候选中票数唯一最高
212814,苏宁,平台/线上商家候选,8,票数不少于3,已接受候选中票数唯一最高
212820,东明,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212822,七浦路,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
212825,恒隆,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212830,香港,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212840,沃尔玛,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212852,屈臣氏,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
212865,华堂超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
212879,当当,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
212891,丰泽,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
212898,老电影咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212914,大润发,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
212938,吉之岛,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
213010,花园饭店,商家名称候选,8,票数不少于3,已接受候选中票数唯一最高
213014,购书中心,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
213021,大西洋,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
213033,江苏饭店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
213119,淘宝,平台/线上商家候选,3,票数不少于3,已接受候选中票数唯一最高
213309,书市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
213312,恒大,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
213447,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
213570,喝喝咖啡,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
213662,久光超市,商家名称候选,3,票数不少于3,最高票并列，按排序第一项选择
213783,中关村,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
214110,比较小的超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
214168,物美,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
214316,沃尔玛超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
214354,上海,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
214459,北辰,商家名称候选,10,票数不少于3,已接受候选中票数唯一最高
214692,药店,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
214708,周生生,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
215037,红星美凯龙,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
215075,昆山,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
215308,上海,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
215517,状元坊,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
215591,旋转餐厅,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
215615,亮视点,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
215641,洋葱餐厅,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
215688,海鲜火锅,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
215733,苏宁,平台/线上商家候选,6,票数不少于3,已接受候选中票数唯一最高
215858,上岛咖啡,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
216093,国际饭店,商家名称候选,18,票数不少于3,已接受候选中票数唯一最高
216631,城市超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
216647,国美,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
216671,屈臣氏,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
216850,东华美钻,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
216873,他家的奶茶,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
216875,旋转餐厅,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
216967,喝杯咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
216993,建国饭店,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
217092,易果网上,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
217176,家乐福,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
217209,吉之岛,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
217341,龙之梦,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
217402,钻石小鸟,商家名称候选,5,票数不少于3,已接受候选中票数唯一最高
217443,城市超市,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
217584,淘宝,平台/线上商家候选,6,票数不少于3,已接受候选中票数唯一最高
217718,东方CJ,商家名称候选,8,票数不少于3,已接受候选中票数唯一最高
217725,华普超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
217900,烤珍珠奶茶,商家名称候选,3,票数不少于3,最高票并列，按排序第一项选择
217913,紫玉饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
217984,家乐福,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
218550,优衣库,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
218571,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
218586,老凤祥,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
218617,米索斯希腊餐厅,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
218621,热风,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
218638,淘宝,平台/线上商家候选,7,票数不少于3,已接受候选中票数唯一最高
218875,越富,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
218972,上海,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
219042,伊势丹超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
219202,海盗船,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
219363,法宝超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
219566,红孩子,商家名称候选,9,票数不少于3,已接受候选中票数唯一最高
219672,文峰超市,商家名称候选,7,票数不少于3,已接受候选中票数唯一最高
219871,大润发,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
219958,这种地方,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
220262,都会,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
220344,老凤祥,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
220412,石头记,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
220437,金茂北京威斯汀大饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
220754,京东,平台/线上商家候选,27,票数不少于3,已接受候选中票数唯一最高
221058,群光超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
221189,国泰超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
221380,老百姓大药房,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
221833,上岛咖啡,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
221985,白鹅潭风情酒吧,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
222089,女仆咖啡,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
222563,和平饭店,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
222833,以前的百佳超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
223024,大众超市,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
223088,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
223311,热风,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
223697,绿茶餐厅,商家名称候选,7,票数不少于3,已接受候选中票数唯一最高
223970,冰镇奶茶,商家名称候选,3,票数不少于3,最高票并列，按排序第一项选择
224086,蛋糕奶茶,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
224208,喝着咖啡,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
224710,随便,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
224781,永辉超市,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
224822,银泰,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
225012,家乐福,商家名称候选,22,票数不少于3,已接受候选中票数唯一最高
225279,凡客诚品,平台/线上商家候选,9,票数不少于3,已接受候选中票数唯一最高
225338,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
225513,百联,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
225553,四楼,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
225656,全洲超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
226000,华润超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
226026,美邦,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
226436,别的超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
226489,移动卖吧,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
226552,迪卡侬,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
226620,金英,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
226741,家乐福,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
227026,丝芙兰,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
227060,稻香酒家,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
227181,外婆桥,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
227396,BHG超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
227498,万达,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
228068,北海道奶茶,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
228780,罗森,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
229686,淑萍时尚餐厅,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
230048,永旺超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
230678,B1超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
230895,易买得超市,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
230983,全家,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
231144,喝喝咖啡,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
231377,苏州,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
231558,拉手,商家名称候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
231939,白胡子奶茶,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
232460,别的超市,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
233235,港式奶茶,商家名称候选,10,票数不少于3,已接受候选中票数唯一最高
233260,万得城,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
233601,永辉超市,商家名称候选,6,票数不少于3,已接受候选中票数唯一最高
233733,淘宝,平台/线上商家候选,2,大语言模型：平台/线上商家名,已接受候选中票数唯一最高
234531,新旺,商家名称候选,2,大语言模型：具体店名,最高票并列，按排序第一项选择
235994,还有餐厅,商家名称候选,3,票数不少于3,已接受候选中票数唯一最高
236385,龙柏饭店,商家名称候选,4,票数不少于3,已接受候选中票数唯一最高
236397,招牌奶茶,商家名称候选,4,票数不少于3,最高票并列，按排序第一项选择
241289,谭鱼头火锅,商家名称候选,2,大语言模型：具体店名,已接受候选中票数唯一最高
242969,北京饭店,商家名称候选,7,票数不少于3,已接受候选中票数唯一最高
